lDRB,lEFG,lFTA,lFTP,lMOL,lMOV,lORB,lPOSS,lRPI,lTO,lTOF,l_id,lconfTournWins,ldEff,lname,lnumGamesPlayed,loEff,lwinsVsTourney,wDRB,wEFG,wFTA,wFTP,wMOL,wMOV,wORB,wPOSS,wRPI,wTO,wTOF,w_id,wconfTournWins,wdEff,wname,wnumGamesPlayed,woEff,wwinsVsTourney
24.84848485,0.579365079,24.3030303,0.638449468,13.92859726,8.315125951,12.24242424,67.66060606,251,14.21212121,13.96969697,1214_2015,4,101.2779201,Hampton,33,100.0848592,0,25.26470588,0.663265306,24.26470588,0.719837713,0,20.94117647,12.91176471,62.82352941,1,10.61764706,14.05882353,1246_2015,4,84.51074609,Kentucky,34,117.0237312,13
27.03125,0.5,19.875,0.698243348,3.825880715,11.13649562,12.125,69.8875,57,14.625,13.71875,1261_2015,1,94.47178887,LSU,32,102.8125562,6,25.72727273,0.455357143,20.57575758,0.686962712,4.710331981,15.10295464,12.12121212,63.44242424,39,10.51515152,10.03030303,1301_2015,2,100.0966821,NC State,33,107.2584641,4
23.7037037,0.554347826,20.14814815,0.718207046,7.553457557,11.08633832,10.40740741,60.76296296,52,11.55555556,12.37037037,1217_2015,2,92.37176328,Harvard,27,100.1793123,1,27.08571429,0.643939394,21.31428571,0.707600934,4.837377389,18.78705935,13.94285714,68.52571429,11,12.68571429,12.42857143,1314_2015,3,98.02842277,North Carolina,35,111.5140205,9
24.79411765,0.875,20.67647059,0.728932299,6.383701634,10.01477293,8.352941176,62.77058824,86,13.73529412,10.05882353,1318_2015,3,103.598678,Northeastern,34,109.3884806,1,24.44117647,0.760416667,20.23529412,0.731754365,1.972039157,18.013461,8.323529412,63.65294118,16,9.382352941,11.29411765,1323_2015,4,101.9381604,Notre Dame,34,122.3469315,8
23.11428571,0.616071429,22.22857143,0.659112772,7.577380952,14.04536797,12.31428571,66.54857143,15,10.65714286,16.17142857,1433_2015,5,96.38690952,VA Commonwealth,35,106.5347181,7,24.57575758,0.525862069,19.87878788,0.665186778,3.735641541,24.3958802,11.27272727,65.13333333,40,11.3030303,14.66666667,1326_2015,1,94.08115693,Ohio St,33,114.2435428,3
26.36363636,0.475,21.63636364,0.693428442,3.425762522,14.88781148,9.515151515,67.98787879,9,11.03030303,12.93939394,1235_2015,4,100.1246254,Iowa St,33,113.2200418,14,24.42424242,0.701923077,20.57575758,0.731656236,10.33812591,7.127045451,11.72727273,65.62424242,129,13.75757576,13.33333333,1412_2015,3,101.2698298,UAB,33,102.6375381,0
25.15625,0.382352941,22.53125,0.6997854,7.065384615,16.53125,11.21875,61.325,12,12.4375,12.65625,1374_2015,4,95.39380602,SMU,32,110.8278807,3,25.66666667,0.518867925,21.21212121,0.663729649,9.655382395,17.05399944,12.3030303,66.45454545,48,11.87878788,12.60606061,1417_2015,1,97.55861488,UCLA,33,103.0709686,4
22.36666667,0.638888889,23.36666667,0.72782235,11.80952381,15.42333333,12,66.24666667,33,13.83333333,16.56666667,1372_2015,3,100.3358227,SF Austin,30,120.9524082,0,25.58064516,0.61,21.74193548,0.704051532,3.995440028,22.23798554,9.225806452,61.43870968,19,11.22580645,11.48387097,1428_2015,1,90.80847523,Utah,31,113.742949,3
22.09677419,0.878378378,16.74193548,0.753881668,13.10356653,11.91906319,8.193548387,63.50322581,122,10.93548387,10.96774194,1248_2015,2,111.8192437,Lafayette,31,113.5435345,1,24.08823529,0.697916667,22.85294118,0.72404083,1.390977444,17.16980895,10.32352941,63.58235294,2,10.85294118,14.20588235,1437_2015,4,94.1156809,Villanova,34,117.9569117,12
25.15625,0.443396226,21.71875,0.775363117,3.585114191,11.07660625,12.40625,65.4375,60,11.34375,12.65625,1279_2015,0,100.9738332,Mississippi,32,108.5682942,4,24.82352941,0.422413793,20.97058824,0.723283562,3.760736754,15.89318861,10,65.47647059,30,12.08823529,12.94117647,1462_2015,3,100.579002,Xavier,34,109.1417235,8
23.96969697,0.475,23.06060606,0.705326753,6.067332394,12.99300147,12.06060606,64.46666667,22,11.84848485,13.03030303,1344_2015,1,101.7156843,Providence,33,108.9499453,7,24.12121212,0.427272727,23.90909091,0.68694249,5.222608281,12.40781638,7.424242424,62.71515152,32,11.48484848,13.60606061,1173_2015,2,96.49929576,Dayton,33,108.080042,2
23,0.627659574,19.60606061,0.72087357,17.5413497,9.048979634,10.42424242,65.66060606,171,13.75757576,14.60606061,1352_2015,2,102.2229748,Robert Morris,33,104.0788785,0,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
24.93333333,0.548076923,18.73333333,0.688163473,21.48701646,8.725544064,8.666666667,60.39333333,92,9.866666667,10.33333333,1295_2015,3,98.45307106,N Dakota St,30,102.5257334,1,27.54545455,0.694444444,21.27272727,0.699798547,0.514285714,18.64890282,10.12121212,63.35757576,8,10.60606061,11.45454545,1211_2015,3,93.96066584,Gonzaga,33,120.0157129,7
25.33333333,0.552631579,17.33333333,0.679911623,9.682557505,18.29139116,10.36666667,66.06666667,35,9.633333333,11.7,1172_2015,2,101.8003284,Davidson,30,116.6442065,2,25.15625,0.324561404,21.96875,0.737783043,7.479783296,19.45465171,12.53125,63.0375,43,11.28125,12.5,1234_2015,1,94.3771924,Iowa,32,105.665863,8
22.70967742,0.7375,22.80645161,0.703060878,8.495058761,14.05313093,12.32258065,61.50967742,103,13.87096774,13,1308_2015,3,92.94452214,New Mexico St,31,105.9432346,2,26.11764706,0.481132075,23.64705882,0.708200369,14.07022153,11.75553088,11.82352941,65.4,3,12.79411765,11.70588235,1242_2015,2,100.5103618,Kansas,34,110.6802097,13
25.51612903,0.546296296,16.90322581,0.688500264,6.824928377,12.01344345,9.870967742,63.0516129,88,11.61290323,11.16129032,1414_2015,3,99.31651061,UC Irvine,31,104.6048572,0,25.25,0.420634921,22.15625,0.673429894,2.614415238,16.45821493,12.90625,64.8625,21,11.8125,14.46875,1257_2015,1,88.27887105,Louisville,32,102.1695487,4
25.43333333,0.489583333,19.6,0.688719814,8.348927875,12.88100962,11.33333333,62.04,50,12.13333333,11.83333333,1434_2015,2,93.33817623,Valparaiso,30,106.8692263,0,25.90909091,0.57,22.81818182,0.757997414,4.07912434,11.25188165,9.151515152,63.30909091,13,12.03030303,11.27272727,1268_2015,2,97.98524821,Maryland,33,107.6226495,8
27.15625,0.418367347,25,0.686339205,7.303351806,10.25398546,10.875,64.15625,38,12.75,11.09375,1208_2015,2,96.0827615,Georgia,32,102.2333967,2,26.20588235,0.632075472,17.94117647,0.628551805,5.272810279,16.37031665,11.47058824,63.55882353,23,11.61764706,11.05882353,1277_2015,3,98.03457102,Michigan St,34,111.0355231,7
23.59375,0.55952381,18.90625,0.695639624,4.96808321,11.59302551,6.1875,58.65625,71,11.1875,10.78125,1461_2015,3,99.22857985,Wyoming,32,107.2999718,4,23.60606061,0.509259259,18.57575758,0.737918544,1.225128205,12.87536282,7.212121212,56.82424242,14,10.48484848,11.27272727,1320_2015,3,92.28424806,Northern Iowa,33,111.1805822,4
23.625,0.336065574,20,0.728864855,8.241720085,9.315227273,10,59.84375,99,11.6875,12.46875,1107_2015,2,97.09536479,Albany NY,32,105.8761843,0,27.125,0.533898305,19.125,0.739866561,4.503024955,17.72801692,10.96875,67.36875,18,12.125,13.84375,1328_2015,2,90.19030433,Oklahoma,32,103.219064,11
22.93333333,0.409090909,20.43333333,0.724300274,6.353631648,15.58182632,8.666666667,62.97333333,49,12,13.7,1329_2015,0,96.69730158,Oklahoma St,30,101.9347076,5,25.33333333,0.566666667,17.42424242,0.776676189,7.897327367,12.94215716,10.3030303,67.45454545,27,11.66666667,11.57575758,1332_2015,2,101.892166,Oregon,33,107.4900345,4
24.96774194,0.422413793,20.64516129,0.691255112,6.957845882,13.45193953,10,65.83870968,44,10.61290323,13.19354839,1385_2015,0,101.2882716,St John's,31,106.1147785,5,22.84848485,0.423913043,19.15151515,0.623997509,3.485625413,13.22771858,12.27272727,59.66060606,26,11.36363636,13.09090909,1361_2015,3,86.35491698,San Diego St,33,99.73879118,4
23.96774194,0.746153846,17.90322581,0.695699279,6.931119792,9.063695357,9.322580645,65.93548387,105,13.74193548,12.74193548,1125_2015,2,103.5007035,Belmont,31,108.811027,0,25.90625,0.548076923,17.59375,0.722821066,0.470520833,16.60464844,10.28125,57.63125,7,9.5,10.65625,1438_2015,1,86.86251809,Virginia,32,111.6562575,9
25.5625,0.663934426,24.8125,0.728899957,8.508333333,11.97355769,12.875,67.01875,28,11.28125,13.625,1138_2015,3,100.4021732,Buffalo,32,110.2969961,1,19.9375,0.632075472,24.9375,0.653281324,4.415781024,15.63150975,16.84375,67.9125,24,13.0625,19.625,1452_2015,1,96.82707891,West Virginia,32,107.0670338,8
24,0.475806452,19.12121212,0.706765674,5.315693308,17.05749987,11.96969697,65.64848485,61,11.48484848,10.81818182,1231_2015,1,104.8280289,Indiana,33,113.3732431,5,23.25806452,0.525,19.32258065,0.673468493,1.546292417,15.67866667,11.61290323,59.95483871,17,9.35483871,13.29032258,1455_2015,1,90.31339488,Wichita St,31,111.1000216,2
25.4137931,0.645454545,21.86206897,0.705382019,10.5014245,11.265625,12.13793103,63.36551724,130,11.51724138,11.03448276,1157_2015,3,102.5432939,Coastal Car,29,111.8892762,0,24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13
24.57575758,0.525862069,19.87878788,0.665186778,3.735641541,24.3958802,11.27272727,65.13333333,40,11.3030303,14.66666667,1326_2015,1,94.08115693,Ohio St,33,114.2435428,3,26.41176471,0.681818182,25.70588235,0.699585321,0.525919732,19.68701723,10.82352941,65.22352941,5,11.20588235,14.14705882,1112_2015,4,89.65343036,Arizona,34,116.8990325,10
23.25,0.563829787,18.6875,0.667352527,4.638924064,13.74074668,10.96875,58.69375,37,12.78125,12.1875,1153_2015,1,92.91857139,Cincinnati,32,104.8284912,4,25.26470588,0.663265306,24.26470588,0.719837713,0,20.94117647,12.91176471,62.82352941,1,10.61764706,14.05882353,1246_2015,4,84.51074609,Kentucky,34,117.0237312,13
24.08823529,0.697916667,22.85294118,0.72404083,1.390977444,17.16980895,10.32352941,63.58235294,2,10.85294118,14.20588235,1437_2015,4,94.1156809,Villanova,34,117.9569117,12,25.72727273,0.455357143,20.57575758,0.686962712,4.710331981,15.10295464,12.12121212,63.44242424,39,10.51515152,10.03030303,1301_2015,2,100.0966821,NC State,33,107.2584641,4
22.76470588,0.527777778,22.82352941,0.7176724,4.094711155,14.03963612,13,69.12941176,20,11.73529412,15.97058824,1116_2015,2,98.37953573,Arkansas,34,109.2576669,5,27.08571429,0.643939394,21.31428571,0.707600934,4.837377389,18.78705935,13.94285714,68.52571429,11,12.68571429,12.42857143,1314_2015,3,98.02842277,North Carolina,35,111.5140205,9
24.53125,0.526785714,22.4375,0.672981544,4.916096123,17.80375521,12.1875,63.50625,31,11.375,12.59375,1139_2015,1,94.39625772,Butler,32,107.0405756,7,24.44117647,0.760416667,20.23529412,0.731754365,1.972039157,18.013461,8.323529412,63.65294118,16,9.382352941,11.29411765,1323_2015,4,101.9381604,Notre Dame,34,122.3469315,8
24.42424242,0.701923077,20.57575758,0.731656236,10.33812591,7.127045451,11.72727273,65.62424242,129,13.75757576,13.33333333,1412_2015,3,101.2698298,UAB,33,102.6375381,0,25.66666667,0.518867925,21.21212121,0.663729649,9.655382395,17.05399944,12.3030303,66.45454545,48,11.87878788,12.60606061,1417_2015,1,97.55861488,UCLA,33,103.0709686,4
23.93548387,0.51,23.48387097,0.697977053,4.352024245,13.04688843,11.19354839,64.07096774,25,12.64516129,13.5483871,1207_2015,2,99.11191119,Georgetown,31,108.357101,6,25.58064516,0.61,21.74193548,0.704051532,3.995440028,22.23798554,9.225806452,61.43870968,19,11.22580645,11.48387097,1428_2015,1,90.80847523,Utah,31,113.742949,3
23.21875,0.380434783,20.5625,0.721141731,12.44091899,13.18785414,9.375,63.1,53,10.6875,14.84375,1209_2015,3,96.99585595,Georgia St,32,109.9478129,0,24.82352941,0.422413793,20.97058824,0.723283562,3.760736754,15.89318861,10,65.47647059,30,12.08823529,12.94117647,1462_2015,3,100.579002,Xavier,34,109.1417235,8
22.84848485,0.423913043,19.15151515,0.623997509,3.485625413,13.22771858,12.27272727,59.66060606,26,11.36363636,13.09090909,1361_2015,3,86.35491698,San Diego St,33,99.73879118,4,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
25.15625,0.324561404,21.96875,0.737783043,7.479783296,19.45465171,12.53125,63.0375,43,11.28125,12.5,1234_2015,1,94.3771924,Iowa,32,105.665863,8,27.54545455,0.694444444,21.27272727,0.699798547,0.514285714,18.64890282,10.12121212,63.35757576,8,10.60606061,11.45454545,1211_2015,3,93.96066584,Gonzaga,33,120.0157129,7
23.60606061,0.509259259,18.57575758,0.737918544,1.225128205,12.87536282,7.212121212,56.82424242,14,10.48484848,11.27272727,1320_2015,3,92.28424806,Northern Iowa,33,111.1805822,4,25.25,0.420634921,22.15625,0.673429894,2.614415238,16.45821493,12.90625,64.8625,21,11.8125,14.46875,1257_2015,1,88.27887105,Louisville,32,102.1695487,4
25.90625,0.548076923,17.59375,0.722821066,0.470520833,16.60464844,10.28125,57.63125,7,9.5,10.65625,1438_2015,1,86.86251809,Virginia,32,111.6562575,9,26.20588235,0.632075472,17.94117647,0.628551805,5.272810279,16.37031665,11.47058824,63.55882353,23,11.61764706,11.05882353,1277_2015,3,98.03457102,Michigan St,34,111.0355231,7
24.12121212,0.427272727,23.90909091,0.68694249,5.222608281,12.40781638,7.424242424,62.71515152,32,11.48484848,13.60606061,1173_2015,2,96.49929576,Dayton,33,108.080042,2,27.125,0.533898305,19.125,0.739866561,4.503024955,17.72801692,10.96875,67.36875,18,12.125,13.84375,1328_2015,2,90.19030433,Oklahoma,32,103.219064,11
25.90909091,0.57,22.81818182,0.757997414,4.07912434,11.25188165,9.151515152,63.30909091,13,12.03030303,11.27272727,1268_2015,2,97.98524821,Maryland,33,107.6226495,8,19.9375,0.632075472,24.9375,0.653281324,4.415781024,15.63150975,16.84375,67.9125,24,13.0625,19.625,1452_2015,1,96.82707891,West Virginia,32,107.0670338,8
26.11764706,0.481132075,23.64705882,0.708200369,14.07022153,11.75553088,11.82352941,65.4,3,12.79411765,11.70588235,1242_2015,2,100.5103618,Kansas,34,110.6802097,13,23.25806452,0.525,19.32258065,0.673468493,1.546292417,15.67866667,11.61290323,59.95483871,17,9.35483871,13.29032258,1455_2015,1,90.31339488,Wichita St,31,111.1000216,2
25.33333333,0.566666667,17.42424242,0.776676189,7.897327367,12.94215716,10.3030303,67.45454545,27,11.66666667,11.57575758,1332_2015,2,101.892166,Oregon,33,107.4900345,4,24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13
24.82352941,0.422413793,20.97058824,0.723283562,3.760736754,15.89318861,10,65.47647059,30,12.08823529,12.94117647,1462_2015,3,100.579002,Xavier,34,109.1417235,8,26.41176471,0.681818182,25.70588235,0.699585321,0.525919732,19.68701723,10.82352941,65.22352941,5,11.20588235,14.14705882,1112_2015,4,89.65343036,Arizona,34,116.8990325,10
19.9375,0.632075472,24.9375,0.653281324,4.415781024,15.63150975,16.84375,67.9125,24,13.0625,19.625,1452_2015,1,96.82707891,West Virginia,32,107.0670338,8,25.26470588,0.663265306,24.26470588,0.719837713,0,20.94117647,12.91176471,62.82352941,1,10.61764706,14.05882353,1246_2015,4,84.51074609,Kentucky,34,117.0237312,13
23.25806452,0.525,19.32258065,0.673468493,1.546292417,15.67866667,11.61290323,59.95483871,17,9.35483871,13.29032258,1455_2015,1,90.31339488,Wichita St,31,111.1000216,2,24.44117647,0.760416667,20.23529412,0.731754365,1.972039157,18.013461,8.323529412,63.65294118,16,9.382352941,11.29411765,1323_2015,4,101.9381604,Notre Dame,34,122.3469315,8
27.08571429,0.643939394,21.31428571,0.707600934,4.837377389,18.78705935,13.94285714,68.52571429,11,12.68571429,12.42857143,1314_2015,3,98.02842277,North Carolina,35,111.5140205,9,24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13
25.58064516,0.61,21.74193548,0.704051532,3.995440028,22.23798554,9.225806452,61.43870968,19,11.22580645,11.48387097,1428_2015,1,90.80847523,Utah,31,113.742949,3,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
25.66666667,0.518867925,21.21212121,0.663729649,9.655382395,17.05399944,12.3030303,66.45454545,48,11.87878788,12.60606061,1417_2015,1,97.55861488,UCLA,33,103.0709686,4,27.54545455,0.694444444,21.27272727,0.699798547,0.514285714,18.64890282,10.12121212,63.35757576,8,10.60606061,11.45454545,1211_2015,3,93.96066584,Gonzaga,33,120.0157129,7
25.72727273,0.455357143,20.57575758,0.686962712,4.710331981,15.10295464,12.12121212,63.44242424,39,10.51515152,10.03030303,1301_2015,2,100.0966821,NC State,33,107.2584641,4,25.25,0.420634921,22.15625,0.673429894,2.614415238,16.45821493,12.90625,64.8625,21,11.8125,14.46875,1257_2015,1,88.27887105,Louisville,32,102.1695487,4
27.125,0.533898305,19.125,0.739866561,4.503024955,17.72801692,10.96875,67.36875,18,12.125,13.84375,1328_2015,2,90.19030433,Oklahoma,32,103.219064,11,26.20588235,0.632075472,17.94117647,0.628551805,5.272810279,16.37031665,11.47058824,63.55882353,23,11.61764706,11.05882353,1277_2015,3,98.03457102,Michigan St,34,111.0355231,7
24.44117647,0.760416667,20.23529412,0.731754365,1.972039157,18.013461,8.323529412,63.65294118,16,9.382352941,11.29411765,1323_2015,4,101.9381604,Notre Dame,34,122.3469315,8,25.26470588,0.663265306,24.26470588,0.719837713,0,20.94117647,12.91176471,62.82352941,1,10.61764706,14.05882353,1246_2015,4,84.51074609,Kentucky,34,117.0237312,13
26.41176471,0.681818182,25.70588235,0.699585321,0.525919732,19.68701723,10.82352941,65.22352941,5,11.20588235,14.14705882,1112_2015,4,89.65343036,Arizona,34,116.8990325,10,24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13
27.54545455,0.694444444,21.27272727,0.699798547,0.514285714,18.64890282,10.12121212,63.35757576,8,10.60606061,11.45454545,1211_2015,3,93.96066584,Gonzaga,33,120.0157129,7,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
25.25,0.420634921,22.15625,0.673429894,2.614415238,16.45821493,12.90625,64.8625,21,11.8125,14.46875,1257_2015,1,88.27887105,Louisville,32,102.1695487,4,26.20588235,0.632075472,17.94117647,0.628551805,5.272810279,16.37031665,11.47058824,63.55882353,23,11.61764706,11.05882353,1277_2015,3,98.03457102,Michigan St,34,111.0355231,7
26.20588235,0.632075472,17.94117647,0.628551805,5.272810279,16.37031665,11.47058824,63.55882353,23,11.61764706,11.05882353,1277_2015,3,98.03457102,Michigan St,34,111.0355231,7,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
25.26470588,0.663265306,24.26470588,0.719837713,0,20.94117647,12.91176471,62.82352941,1,10.61764706,14.05882353,1246_2015,4,84.51074609,Kentucky,34,117.0237312,13,24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13
24.20588235,0.740384615,18.76470588,0.774119664,1.632352941,18.30610022,9.470588235,58.18235294,4,7.411764706,9.970588235,1458_2015,4,93.7633962,Wisconsin,34,120.0320978,13,25.18181818,0.508333333,22.87878788,0.690565815,2.109090909,18.95559211,12.15151515,65.21212121,6,11.24242424,12.57575758,1181_2015,2,99.29409407,Duke,33,121.8920022,10
22.58064516,0.663934426,20.35483871,0.69781513,14.83089079,5.766051049,10.5483871,71.23870968,204,13,15.25806452,1192_2016,2,108.333571,F Dickinson,31,106.1571437,0,27.96551724,0.552631579,21.86206897,0.640466599,9.009476031,9.335066614,11.44827586,69.36551724,213,12,11.55172414,1195_2016,1,99.61236659,FL Gulf Coast,29,103.4504237,0
29.0625,0.605263158,22.53125,0.690466035,4.620885669,23.76636803,9.5,68.2625,61,11.6875,9.96875,1435_2016,0,97.55864494,Vanderbilt,32,111.1301384,4,25.87096774,0.357142857,21.90322581,0.710515322,7.181695992,21.47204969,11.61290323,64.89032258,48,9.838709677,15.4516129,1455_2016,1,91.02671759,Wichita St,31,112.1561749,2
25.25806452,0.401785714,22.32258065,0.671849331,13.71565934,8.569560023,10.16129032,67.8,186,11.32258065,13.58064516,1380_2016,3,101.0634673,Southern Univ,31,103.9614118,0,21.96969697,0.691489362,19.51515152,0.683109425,12.01069149,6.360816212,8.151515152,64.71515152,248,10.96969697,13.15151515,1221_2016,2,107.6105684,Holy Cross,33,100.9464096,0
24.93548387,0.519607843,23.12903226,0.673759858,5.309088703,11.46823172,10.09677419,67.8,58,10.80645161,14.35483871,1409_2016,1,101.2916078,Tulsa,31,107.5499152,5,24.15151515,0.483606557,16.15151515,0.720157796,11.92852251,18.92948104,7.878787879,65.0969697,57,9.727272727,11.72727273,1276_2016,2,104.5313409,Michigan,33,114.0718214,4
29.20588235,0.445454545,20.44117647,0.731084791,2.739498217,20.32360224,11.61764706,66.73529412,14,11.94117647,9.382352941,1345_2016,3,94.96650647,Purdue,34,114.2330703,8,24.19354839,0.625,17.12903226,0.727142485,1.71368861,12.41547737,8.709677419,63.14193548,46,10.22580645,13.74193548,1114_2016,2,96.36373863,Ark Little Rock,31,112.3499282,1
23.83870968,0.484126984,23.61290323,0.734533592,7.359567765,10.95151871,10.32258065,65.92903226,36,11.96774194,12.77419355,1403_2016,1,103.4860528,Texas Tech,31,107.1614064,7,25,0.543103448,23.90322581,0.7262996,5.340649627,20.49267063,11.41935484,68.49677419,56,10.22580645,13.12903226,1139_2016,1,101.0368526,Butler,31,113.4282038,5
29.21875,0.414473684,23.875,0.727146933,7.306316093,11.76630762,13.09375,69.64375,35,13.46875,11.03125,1160_2016,1,99.13812512,Colorado,32,105.6780015,5,27.05882353,0.635416667,17.08823529,0.784901289,3.586674624,18.9300846,9.470588235,66.1,41,11.11764706,12.20588235,1163_2016,4,93.66052402,Connecticut,34,108.8089313,5
25.4,0.514492754,21.93333333,0.694771828,3.677617521,11.43167536,11.83333333,69.54,45,11.43333333,14.36666667,1423_2016,3,99.51118111,UNC Wilmington,30,108.276414,0,24.09090909,0.5,24,0.714810092,4.362394547,17.85436296,12.24242424,66.99393939,20,9.878787879,12.18181818,1181_2016,1,105.5496266,Duke,33,119.1378908,6
27.15151515,0.609090909,23.84848485,0.658516491,3.611690865,11.93018393,12.87878788,69.20606061,19,13.84848485,13.63636364,1371_2016,4,98.32255687,Seton Hall,33,108.5776588,6,28.90625,0.755319149,20.6875,0.746049088,1.870828924,18.51158618,10.46875,66.8375,44,11.34375,10.25,1211_2016,3,96.99354829,Gonzaga,32,115.2524627,1
24.5,0.55,23.375,0.729046038,7.9739369,11.27971604,10.9375,66.2875,50,12.1875,13.78125,1151_2016,3,97.94757473,Chattanooga,32,109.322772,1,25.34375,0.537735849,19.40625,0.724854343,4.240557909,20.44194558,12.03125,67.6375,24,13.65625,13.0625,1231_2016,1,98.73146362,Indiana,32,117.9168317,8
26.3125,0.612068966,19.78125,0.714406174,14.31678922,12.40031919,10.59375,70.94375,77,12.78125,14.09375,1233_2016,3,101.4914168,Iona,32,109.8122715,0,26.96875,0.6328125,15.84375,0.693906125,2.341752111,13.94032903,9.09375,70.99375,22,11.5625,12.40625,1235_2016,0,102.5243743,Iowa St,32,111.6178979,9
24.78787879,0.780701754,25.90909091,0.662455559,13.7186841,5.630527911,11.09090909,69.48484848,189,14.54545455,13.39393939,1122_2016,2,110.6147358,Austin Peay,33,107.2520192,0,26.78787879,0.71875,22.48484848,0.720741243,4.893498452,17.22590488,10.54545455,68.6,1,12.54545455,13.45454545,1242_2016,4,95.13190933,Kansas,33,112.9233357,16
26.5,0.56779661,19.13333333,0.669740156,9.300740741,14.07411859,11.83333333,66.42,60,11.66666667,12.53333333,1392_2016,2,96.12888364,Stony Brook,30,111.4842041,0,25.70588235,0.663793103,22.85294118,0.681921905,3.615616488,17.40735636,12.88235294,66.93529412,12,11,12.35294118,1246_2016,4,100.7086933,Kentucky,34,117.5608557,3
26.72727273,0.549180328,24.81818182,0.714149805,15.94578249,9.173395797,12.09090909,71.10909091,91,13.81818182,12.87878788,1138_2016,4,107.2011934,Buffalo,33,108.1064162,0,25.0625,0.654761905,21.9375,0.755768423,3.401976496,15.25839738,9.6875,64.61875,9,10.65625,11.625,1274_2016,1,100.1214799,Miami FL,32,113.081843,8
27.96551724,0.552631579,21.86206897,0.640466599,9.009476031,9.335066614,11.44827586,69.36551724,213,12,11.55172414,1195_2016,1,99.61236659,FL Gulf Coast,29,103.4504237,0,26.94117647,0.585106383,20.73529412,0.74029738,1.555030177,16.70193377,14.02941176,69.5,5,10.91176471,13.14705882,1314_2016,4,98.29427994,North Carolina,34,116.2111671,10
27.45454545,0.535714286,22.33333333,0.673456797,5.615766475,16.27270634,12,72.32727273,51,12.21212121,12.45454545,1425_2016,1,101.7549,USC,33,110.0755591,5,24.90909091,0.656862745,22.54545455,0.718468318,4.038068014,10.02861155,11.66666667,68.68484848,39,11.51515152,14.60606061,1344_2016,2,102.8871112,Providence,33,109.2332282,5
25.59375,0.583333333,23.125,0.690367533,5.708004459,9.326814183,11.4375,69.125,66,10.625,14.78125,1201_2016,4,101.6627894,Fresno St,32,106.5934102,1,27.33333333,0.602272727,21.3030303,0.711626294,8.469038208,14.51583995,9.515151515,66.64242424,8,12.15151515,10.36363636,1428_2016,3,102.4060704,Utah,33,113.4618773,11
27.23333333,0.546296296,25.83333333,0.643041508,15.30199573,9.58673951,14.06666667,71.7,154,13.86666667,12.43333333,1214_2016,3,101.3375166,Hampton,30,102.6236046,0,22.90909091,0.5,17.12121212,0.758827868,2.800922163,15.86035445,8.96969697,60.09090909,3,9.393939394,12.06060606,1438_2016,3,97.72441199,Virginia,33,115.21355,9
28.60606061,0.559210526,25.6969697,0.725924213,1.60143305,17.58036062,11.63636364,69.7030303,26,12.81818182,11.60606061,1112_2016,2,99.08771512,Arizona,33,116.6395239,6,25.87096774,0.357142857,21.90322581,0.710515322,7.181695992,21.47204969,11.61290323,64.89032258,48,9.838709677,15.4516129,1455_2016,1,91.02671759,Wichita St,31,112.1561749,2
23.21875,0.5,22.6875,0.721205763,7.641826666,18.2599038,13.5625,66.2,25,12.8125,13.46875,1124_2016,1,103.8408115,Baylor,32,113.6271448,7,26.81481481,0.688679245,23.55555556,0.657093023,9.072727273,17.86155203,13.48148148,65.45925926,43,13.48148148,12.25925926,1463_2016,2,96.26654669,Yale,27,112.9118902,0
